image_id,video_id,sequence,split
2-8920,2,29859,train
2-8921,2,29859,train
2-8922,2,29859,train
2-8923,2,29859,train
2-8924,2,29859,train
2-8925,2,29859,train
2-8926,2,29859,train
2-8927,2,29859,train
2-8928,2,29859,train
2-8929,2,29859,train
2-8930,2,29859,train
2-8931,2,29859,train
2-8932,2,29859,train
2-8933,2,29859,train
2-8934,2,29859,train
2-8935,2,29859,train
2-8936,2,29859,train
2-8937,2,29859,train
2-8938,2,29859,train
2-8939,2,29859,train
2-8940,2,29859,train
2-8941,2,29859,train
2-8942,2,29859,train
2-8943,2,29859,train
2-8944,2,29859,train
2-8945,2,29859,train
2-8946,2,29859,train
2-8947,2,29859,train
2-8948,2,29859,train
2-8949,2,29859,train
2-8950,2,29859,train
2-8951,2,29859,train
2-8952,2,29859,train
2-8953,2,29859,train
2-8954,2,29859,train
2-8955,2,29859,train
2-8956,2,29859,train
2-8957,2,29859,train
2-8958,2,29859,train
2-8959,2,29859,train
2-8960,2,29859,train
2-8961,2,29859,train
2-8962,2,29859,train
2-8963,2,29859,train
2-8964,2,29859,train
2-8965,2,29859,train
2-8966,2,29859,train
2-8967,2,29859,train
2-8968,2,29859,train
2-8969,2,29859,train
2-8970,2,29859,train
2-8971,2,29859,train
2-8972,2,29859,train
2-8973,2,29859,train
2-8974,2,29859,train
2-8975,2,29859,train
2-8976,2,29859,train
2-8977,2,29859,train
2-8978,2,29859,train
2-8979,2,29859,train
2-8980,2,29859,train
2-8981,2,29859,train
2-8982,2,29859,train
2-8983,2,29859,train
2-8984,2,29859,train
2-8985,2,29859,train
2-8986,2,29859,train
2-8987,2,29859,train
2-8988,2,29859,train
2-8989,2,29859,train
2-8990,2,29859,train
2-8991,2,29859,train
2-8992,2,29859,train
2-8993,2,29859,train
2-8994,2,29859,train
2-8995,2,29859,train
2-8996,2,29859,train
2-8997,2,29859,train
2-8998,2,29859,train
2-8999,2,29859,train
2-9000,2,29859,train
2-9001,2,29859,train
2-9002,2,29859,train
2-9003,2,29859,train
2-9004,2,29859,train
2-9005,2,29859,train
2-9006,2,29859,train
2-9007,2,29859,train
2-9008,2,29859,train
2-9009,2,29859,train
2-9010,2,29859,train
2-9011,2,29859,train
2-9012,2,29859,train
2-9013,2,29859,train
2-9014,2,29859,train
2-9015,2,29859,train
2-9016,2,29859,train
2-9017,2,29859,train
2-9018,2,29859,train
2-9019,2,29859,train
2-9020,2,29859,train
2-9021,2,29859,train
2-9022,2,29859,train
2-9023,2,29859,train
2-9024,2,29859,train
2-9025,2,29859,train
2-9026,2,29859,train
2-9027,2,29859,train
2-9028,2,29859,train
2-9029,2,29859,train
2-9030,2,29859,train
2-9031,2,29859,train
2-9032,2,29859,train
2-9033,2,29859,train
2-9034,2,29859,train
2-9035,2,29859,train
2-9036,2,29859,train
2-9037,2,29859,train
2-9038,2,29859,train
2-9039,2,29859,train
2-9040,2,29859,train
2-9041,2,29859,train
2-9042,2,29859,train
2-9043,2,29859,train
2-9044,2,29859,train
2-9045,2,29859,train
2-9046,2,29859,train
2-9047,2,29859,train
2-9048,2,29859,train
2-9049,2,29859,train
2-9050,2,29859,train
2-9051,2,29859,train
2-9052,2,29859,train
2-9053,2,29859,train
2-9054,2,29859,train
2-9055,2,29859,train
2-9056,2,29859,train
2-9057,2,29859,train
2-9058,2,29859,train
2-9059,2,29859,train
2-9060,2,29859,train
2-9061,2,29859,train
2-9062,2,29859,train
2-9063,2,29859,train
2-9064,2,29859,train
2-9065,2,29859,train
2-9066,2,29859,train
2-9067,2,29859,train
2-9068,2,29859,train
2-9069,2,29859,train
2-9070,2,29859,train
2-9071,2,29859,train
2-9072,2,29859,train
2-9073,2,29859,train
2-9074,2,29859,train
2-9075,2,29859,train
2-9076,2,29859,train
2-9077,2,29859,train
2-9078,2,29859,train
2-9079,2,29859,train
2-9080,2,29859,train
2-9081,2,29859,train
2-9082,2,29859,train
2-9083,2,29859,train
2-9084,2,29859,train
2-9085,2,29859,train
2-9086,2,29859,train
2-9087,2,29859,train
2-9088,2,29859,train
2-9089,2,29859,train
2-9090,2,29859,train
2-9091,2,29859,train
2-9092,2,29859,train
2-9093,2,29859,train
2-9094,2,29859,train
2-9095,2,29859,train
2-9096,2,29859,train
2-9097,2,29859,train
2-9098,2,29859,train
2-9099,2,29859,train
2-9100,2,29859,train
2-9101,2,29859,train
2-9102,2,29859,train
2-9103,2,29859,train
2-9104,2,29859,train
2-9105,2,29859,train
2-9106,2,29859,train
2-9107,2,29859,train
2-9108,2,29859,train
2-9109,2,29859,train
2-9110,2,29859,train
2-9111,2,29859,train
2-9112,2,29859,train
2-9113,2,29859,train
2-9114,2,29859,train
2-9115,2,29859,train
2-9116,2,29859,train
2-9117,2,29859,train
2-9118,2,29859,train
2-9119,2,29859,train
2-9120,2,29859,train
2-9121,2,29859,train
2-9122,2,29859,train
2-9123,2,29859,train
2-9124,2,29859,train
2-9125,2,29859,train
2-9126,2,29859,train
2-9127,2,29859,train
2-9128,2,29859,train
2-9129,2,29859,train
2-9130,2,29859,train
2-9131,2,29859,train
2-9132,2,29859,train
2-9133,2,29859,train
2-9134,2,29859,train
2-9135,2,29859,train
2-9136,2,29859,train
2-9137,2,29859,train
2-9138,2,29859,train
2-9139,2,29859,train
2-9140,2,29859,train
2-9141,2,29859,train
2-9142,2,29859,train
2-9143,2,29859,train
2-9144,2,29859,train
2-9145,2,29859,train
2-9146,2,29859,train
2-9147,2,29859,train
2-9148,2,29859,train
2-9149,2,29859,train
2-9150,2,29859,train
2-9151,2,29859,train
2-9152,2,29859,train
2-9153,2,29859,train
2-9154,2,29859,train
2-9155,2,29859,train
2-9156,2,29859,train
2-9157,2,29859,train
2-9158,2,29859,train
2-9159,2,29859,train
2-9160,2,29859,train
2-9161,2,29859,train
2-9162,2,29859,train
2-9163,2,29859,train
2-9164,2,29859,train
2-9165,2,29859,train
2-9166,2,29859,train
2-9167,2,29859,train
2-9168,2,29859,train
2-9169,2,29859,train
2-9170,2,29859,train
2-9171,2,29859,train
2-9172,2,29859,train
2-9173,2,29859,train
2-9174,2,29859,train
2-9175,2,29859,train
2-9176,2,29859,train
2-9177,2,29859,train
2-9178,2,29859,train
2-9179,2,29859,train
2-9180,2,29859,train
2-9181,2,29859,train
2-9182,2,29859,train
2-9183,2,29859,train
2-9184,2,29859,train
2-9185,2,29859,train
2-9186,2,29859,train
2-9187,2,29859,train
2-9188,2,29859,train
2-9189,2,29859,train
2-9190,2,29859,train
2-9191,2,29859,train
2-9192,2,29859,train
2-9193,2,29859,train
2-9194,2,29859,train
2-9195,2,29859,train
2-9196,2,29859,train
2-9197,2,29859,train
2-9198,2,29859,train
2-9199,2,29859,train
2-9200,2,29859,train
2-9201,2,29859,train
2-9202,2,29859,train
2-9203,2,29859,train
2-9204,2,29859,train
2-9205,2,29859,train
2-9206,2,29859,train
2-9207,2,29859,train
2-9208,2,29859,train
2-9209,2,29859,train
2-9210,2,29859,train
2-9211,2,29859,train
2-9212,2,29859,train
2-9213,2,29859,train
2-9214,2,29859,train
2-9215,2,29859,train
2-9216,2,29859,train
2-9217,2,29859,train
2-9218,2,29859,train
2-9219,2,29859,train
2-9220,2,29859,train
2-9221,2,29859,train
2-9222,2,29859,train
2-9223,2,29859,train
2-9224,2,29859,train
2-9225,2,29859,train
2-9226,2,29859,train
2-9227,2,29859,train
2-9228,2,29859,train
2-9229,2,29859,train
2-9230,2,29859,train
2-9231,2,29859,train
2-9232,2,29859,train
2-9233,2,29859,train
2-9234,2,29859,train
2-9235,2,29859,train
2-9236,2,29859,train
2-9237,2,29859,train
2-9238,2,29859,train
2-9239,2,29859,train
2-9240,2,29859,train
2-9241,2,29859,train
2-9242,2,29859,train
2-9243,2,29859,train
2-9244,2,29859,train
2-9245,2,29859,train
2-9246,2,29859,train
2-9247,2,29859,train
2-9248,2,29859,train
2-9249,2,29859,train
2-9250,2,29859,train
2-9251,2,29859,train
2-9252,2,29859,train
2-9253,2,29859,train
2-9254,2,29859,train
2-9255,2,29859,train
2-9256,2,29859,train
2-9257,2,29859,train
2-9258,2,29859,train
2-9259,2,29859,train
2-9260,2,29859,train
2-9261,2,29859,train
2-9262,2,29859,train
2-9263,2,29859,train
2-9264,2,29859,train
2-9265,2,29859,train
2-9266,2,29859,train
2-9267,2,29859,train
2-9268,2,29859,train
2-9269,2,29859,train
2-9270,2,29859,train
2-9271,2,29859,train
2-9272,2,29859,train
2-9273,2,29859,train
2-9274,2,29859,train
2-9275,2,29859,train
2-9276,2,29859,train
2-9277,2,29859,train
2-9278,2,29859,train
2-9279,2,29859,train
2-9280,2,29859,train
2-9281,2,29859,train
2-9282,2,29859,train
2-9283,2,29859,train
2-9284,2,29859,train
2-9285,2,29859,train
2-9286,2,29859,train
2-9287,2,29859,train
2-9288,2,29859,train
2-9289,2,29859,train
2-9290,2,29859,train
2-9291,2,29859,train
2-9292,2,29859,train
2-9293,2,29859,train
2-9294,2,29859,train
2-9295,2,29859,train
2-9296,2,29859,train
2-9297,2,29859,train
2-9298,2,29859,train
2-9299,2,29859,train
2-9300,2,29859,train
2-9301,2,29859,train
2-9302,2,29859,train
2-9303,2,29859,train
2-9304,2,29859,train
2-9305,2,29859,train
2-9306,2,29859,train
2-9307,2,29859,train
2-9308,2,29859,train
2-9309,2,29859,train
2-9310,2,29859,train
2-9311,2,29859,train
2-9312,2,29859,train
2-9313,2,29859,train
2-9314,2,29859,train
2-9315,2,29859,train
2-9316,2,29859,train
2-9317,2,29859,train
2-9318,2,29859,train
2-9319,2,29859,train
2-9320,2,29859,train
2-9321,2,29859,train
2-9322,2,29859,train
2-9323,2,29859,train
2-9324,2,29859,train
2-9325,2,29859,train
2-9326,2,29859,train
2-9327,2,29859,train
2-9328,2,29859,train
2-9329,2,29859,train
2-9330,2,29859,train
2-9331,2,29859,train
2-9332,2,29859,train
2-9333,2,29859,train
2-9334,2,29859,train
2-9335,2,29859,train
2-9336,2,29859,train
2-9337,2,29859,train
2-9338,2,29859,train
2-9339,2,29859,train
2-9340,2,29859,train
2-9341,2,29859,train
2-9342,2,29859,train
2-9343,2,29859,train
2-9344,2,29859,train
2-9345,2,29859,train
2-9346,2,29859,train
2-9347,2,29859,train
2-9348,2,29859,train
2-9349,2,29859,train
2-9350,2,29859,train
2-9351,2,29859,train
2-9352,2,29859,train
2-9353,2,29859,train
2-9354,2,29859,train
2-9355,2,29859,train
2-9356,2,29859,train
2-9357,2,29859,train
2-9358,2,29859,train
2-9359,2,29859,train
2-9360,2,29859,train
2-9361,2,29859,train
2-9362,2,29859,train
2-9363,2,29859,train
2-9364,2,29859,train
2-9365,2,29859,train
2-9366,2,29859,train
2-9367,2,29859,train
2-9368,2,29859,train
2-9369,2,29859,train
2-9370,2,29859,train
2-9371,2,29859,train
2-9372,2,29859,train
2-9373,2,29859,train
2-9374,2,29859,train
2-9375,2,29859,train
2-9376,2,29859,train
2-9377,2,29859,train
2-9378,2,29859,train
2-9379,2,29859,train
2-9380,2,29859,train
2-9381,2,29859,train
2-9382,2,29859,train
2-9383,2,29859,train
2-9384,2,29859,train
2-9385,2,29859,train
2-9386,2,29859,train
2-9387,2,29859,train
2-9388,2,29859,train
2-9389,2,29859,train
2-9390,2,29859,train
2-9391,2,29859,train
2-9392,2,29859,train
2-9393,2,29859,train
2-9394,2,29859,train
2-9395,2,29859,train
2-9396,2,29859,train
2-9397,2,29859,train
2-9398,2,29859,train
2-9399,2,29859,train
2-9400,2,29859,train
2-9401,2,29859,train
2-9402,2,29859,train
2-9403,2,29859,train
2-9404,2,29859,train
2-9405,2,29859,train
2-9406,2,29859,train
2-9407,2,29859,train
2-9408,2,29859,train
2-9409,2,29859,train
2-9410,2,29859,train
2-9411,2,29859,train
2-9412,2,29859,train
2-9413,2,29859,train
2-9414,2,29859,train
2-9415,2,29859,train
2-9416,2,29859,train
2-9417,2,29859,train
2-9418,2,29859,train
2-9419,2,29859,train
2-9420,2,29859,train
2-9421,2,29859,train
2-9422,2,29859,train
2-9423,2,29859,train
2-9424,2,29859,train
2-9425,2,29859,train
2-9426,2,29859,train
2-9427,2,29859,train
2-9428,2,29859,train
2-9429,2,29859,train
2-9430,2,29859,train
2-9431,2,29859,train
2-9432,2,29859,train
2-9433,2,29859,train
2-9434,2,29859,train
2-9435,2,29859,train
2-9436,2,29859,train
2-9437,2,29859,train
2-9438,2,29859,train
2-9439,2,29859,train
2-9440,2,29859,train
2-9441,2,29859,train
2-9442,2,29859,train
2-9443,2,29859,train
2-9444,2,29859,train
2-9445,2,29859,train
2-9446,2,29859,train
2-9447,2,29859,train
2-9448,2,29859,train
2-9449,2,29859,train
2-9450,2,29859,train
2-9451,2,29859,train
2-9452,2,29859,train
2-9453,2,29859,train
2-9454,2,29859,train
2-9455,2,29859,train
2-9456,2,29859,train
2-9457,2,29859,train
2-9458,2,29859,train
2-9459,2,29859,train
2-9460,2,29859,train
2-9461,2,29859,train
2-9462,2,29859,train
2-9463,2,29859,train
2-9464,2,29859,train
2-9465,2,29859,train
2-9466,2,29859,train
2-9467,2,29859,train
2-9468,2,29859,train
2-9469,2,29859,train
2-9470,2,29859,train
2-9471,2,29859,train
2-9472,2,29859,train
2-9473,2,29859,train
2-9474,2,29859,train
2-9475,2,29859,train
2-9476,2,29859,train
2-9477,2,29859,train
2-9478,2,29859,train
2-9479,2,29859,train
2-9480,2,29859,train
2-9481,2,29859,train
2-9482,2,29859,train
2-9483,2,29859,train
2-9484,2,29859,train
2-9485,2,29859,train
2-9486,2,29859,train
2-9487,2,29859,train
2-9488,2,29859,train
2-9489,2,29859,train
2-9490,2,29859,train
2-9491,2,29859,train
2-9492,2,29859,train
2-9493,2,29859,train
2-9494,2,29859,train
2-9495,2,29859,train
2-9496,2,29859,train
2-9497,2,29859,train
2-9498,2,29859,train
2-9499,2,29859,train
2-9500,2,29859,train
2-9501,2,29859,train
2-9502,2,29859,train
2-9503,2,29859,train
2-9504,2,29859,train
2-9505,2,29859,train
2-9506,2,29859,train
2-9507,2,29859,train
2-9508,2,29859,train
2-9509,2,29859,train
2-9510,2,29859,train
2-9511,2,29859,train
2-9512,2,29859,train
2-9513,2,29859,train
2-9514,2,29859,train
2-9515,2,29859,train
2-9516,2,29859,train
2-9517,2,29859,train
2-9518,2,29859,train
2-9519,2,29859,train
2-9520,2,29859,train
2-9521,2,29859,train
2-9522,2,29859,train
2-9523,2,29859,train
2-9524,2,29859,train
2-9525,2,29859,train
2-9526,2,29859,train
2-9527,2,29859,train
2-9528,2,29859,train
2-9529,2,29859,train
2-9530,2,29859,train
2-9531,2,29859,train
2-9532,2,29859,train
2-9533,2,29859,train
2-9534,2,29859,train
2-9535,2,29859,train
2-9536,2,29859,train
2-9537,2,29859,train
2-9538,2,29859,train
2-9539,2,29859,train
2-9540,2,29859,train
2-9541,2,29859,train
2-9542,2,29859,train
2-9543,2,29859,train
2-9544,2,29859,train
2-9545,2,29859,train
2-9546,2,29859,train
2-9547,2,29859,train
2-9548,2,29859,train
2-9549,2,29859,train
2-9550,2,29859,train
2-9551,2,29859,train
2-9552,2,29859,train
2-9553,2,29859,train
2-9554,2,29859,train
2-9555,2,29859,train
2-9556,2,29859,train
2-9557,2,29859,train
2-9558,2,29859,train
2-9559,2,29859,train
2-9560,2,29859,train
2-9561,2,29859,train
2-9562,2,29859,train
2-9563,2,29859,train
2-9564,2,29859,train
2-9565,2,29859,train
2-9566,2,29859,train
2-9567,2,29859,train
2-9568,2,29859,train
2-9569,2,29859,train
2-9570,2,29859,train
2-9571,2,29859,train
2-9572,2,29859,train
2-9573,2,29859,train
2-9574,2,29859,train
2-9575,2,29859,train
2-9576,2,29859,train
2-9577,2,29859,train
2-9578,2,29859,train
2-9579,2,29859,train
2-9580,2,29859,train
2-9581,2,29859,train
2-9582,2,29859,train
2-9583,2,29859,train
2-9584,2,29859,train
2-9585,2,29859,train
2-9586,2,29859,train
2-9587,2,29859,train
2-9588,2,29859,train
2-9589,2,29859,train
2-9590,2,29859,train
2-9591,2,29859,train
2-9592,2,29859,train
2-9593,2,29859,train
2-9594,2,29859,train
2-9595,2,29859,train
2-9596,2,29859,train
2-9597,2,29859,train
2-9598,2,29859,train
2-9599,2,29859,train
2-9600,2,29859,train
2-9601,2,29859,train
2-9602,2,29859,train
2-9603,2,29859,train
2-9604,2,29859,train
2-9605,2,29859,train
2-9606,2,29859,train
2-9607,2,29859,train
2-9608,2,29859,train
2-9609,2,29859,train
2-9610,2,29859,train
2-9611,2,29859,train
2-9612,2,29859,train
2-9613,2,29859,train
2-9614,2,29859,train
2-9615,2,29859,train
2-9616,2,29859,train
2-9617,2,29859,train
2-9618,2,29859,train
2-9619,2,29859,train
2-9620,2,29859,train
2-9621,2,29859,train
2-9622,2,29859,train
2-9623,2,29859,train
2-9624,2,29859,train
2-9625,2,29859,train
2-9626,2,29859,train
2-9627,2,29859,train
2-9628,2,29859,train
2-9629,2,29859,train
2-9630,2,29859,train
2-9631,2,29859,train
2-9632,2,29859,train
2-9633,2,29859,train
2-9634,2,29859,train
2-9635,2,29859,train
2-9636,2,29859,train
2-9637,2,29859,train
2-9638,2,29859,train
2-9639,2,29859,train
2-9640,2,29859,train
2-9641,2,29859,train
2-9642,2,29859,train
2-9643,2,29859,train
2-9644,2,29859,train
2-9645,2,29859,train
2-9646,2,29859,train
2-9647,2,29859,train
2-9648,2,29859,train
2-9649,2,29859,train
2-9650,2,29859,train
2-9651,2,29859,train
2-9652,2,29859,train
2-9653,2,29859,train
2-9654,2,29859,train
2-9655,2,29859,train
2-9656,2,29859,train
2-9657,2,29859,train
2-9658,2,29859,train
2-9659,2,29859,train
2-9660,2,29859,train
2-9661,2,29859,train
2-9662,2,29859,train
2-9663,2,29859,train
2-9664,2,29859,train
2-9665,2,29859,train
2-9666,2,29859,train
2-9667,2,29859,train
2-9668,2,29859,train
2-9669,2,29859,train
2-9670,2,29859,train
2-9671,2,29859,train
2-9672,2,29859,train
2-9673,2,29859,train
2-9674,2,29859,train
2-9675,2,29859,train
2-9676,2,29859,train
2-9677,2,29859,train
2-9678,2,29859,train
2-9679,2,29859,train
2-9680,2,29859,train
2-9681,2,29859,train
2-9682,2,29859,train
2-9683,2,29859,train
2-9684,2,29859,train
2-9685,2,29859,train
2-9686,2,29859,train
2-9687,2,29859,train
2-9688,2,29859,train
2-9689,2,29859,train
2-9690,2,29859,train
2-9691,2,29859,train
2-9692,2,29859,train
2-9693,2,29859,train
2-9694,2,29859,train
2-9695,2,29859,train
2-9696,2,29859,train
2-9697,2,29859,train
2-9698,2,29859,train
2-9699,2,29859,train
2-9700,2,29859,train
2-9701,2,29859,train
2-9702,2,29859,train
2-9703,2,29859,train
2-9704,2,29859,train
2-9705,2,29859,train
2-9706,2,29859,train
2-9707,2,29859,train
2-9708,2,29859,train
2-9709,2,29859,train
2-9710,2,29859,train
2-9711,2,29859,train
2-9712,2,29859,train
2-9713,2,29859,train
2-9714,2,29859,train
2-9715,2,29859,train
2-9716,2,29859,train
2-9717,2,29859,train
2-9718,2,29859,train
2-9719,2,29859,train
2-9720,2,29859,train
2-9721,2,29859,train
2-9722,2,29859,train
2-9723,2,29859,train
2-9724,2,29859,train
2-9725,2,29859,train
2-9726,2,29859,train
2-9727,2,29859,train
2-9728,2,29859,train
2-9729,2,29859,train
2-9730,2,29859,train
2-9731,2,29859,train
2-9732,2,29859,train
2-9733,2,29859,train
2-9734,2,29859,train
2-9735,2,29859,train
2-9736,2,29859,train
2-9737,2,29859,train
2-9738,2,29859,train
2-9739,2,29859,train
2-9740,2,29859,train
2-9741,2,29859,train
2-9742,2,29859,train
2-9743,2,29859,train
2-9744,2,29859,train
2-9745,2,29859,train
2-9746,2,29859,train
2-9747,2,29859,train
2-9748,2,29859,train
2-9749,2,29859,train
2-9750,2,29859,train
2-9751,2,29859,train
2-9752,2,29859,train
2-9753,2,29859,train
2-9754,2,29859,train
2-9755,2,29859,train
2-9756,2,29859,train
2-9757,2,29859,train
2-9758,2,29859,train
2-9759,2,29859,train
2-9760,2,29859,train
2-9761,2,29859,train
2-9762,2,29859,train
2-9763,2,29859,train
2-9764,2,29859,train
2-9765,2,29859,train
2-9766,2,29859,train
2-9767,2,29859,train
2-9768,2,29859,train
2-9769,2,29859,train
2-9770,2,29859,train
2-9771,2,29859,train
2-9772,2,29859,train
2-9773,2,29859,train
2-9774,2,29859,train
2-9775,2,29859,train
2-9776,2,29859,train
2-9777,2,29859,train
2-9778,2,29859,train
2-9779,2,29859,train
2-9780,2,29859,train
2-9781,2,29859,train
2-9782,2,29859,train
2-9783,2,29859,train
2-9784,2,29859,train
2-9785,2,29859,train
2-9786,2,29859,train
2-9787,2,29859,train
2-9788,2,29859,train
2-9789,2,29859,train
2-9790,2,29859,train
2-9791,2,29859,train
2-9792,2,29859,train
2-9793,2,29859,train
2-9794,2,29859,train
2-9795,2,29859,train
2-9796,2,29859,train
2-9797,2,29859,train
2-9798,2,29859,train
2-9799,2,29859,train
2-9800,2,29859,train
2-9801,2,29859,train
2-9802,2,29859,train
2-9803,2,29859,train
2-9804,2,29859,train
2-9805,2,29859,train
2-9806,2,29859,train
2-9807,2,29859,train
2-9808,2,29859,train
2-9809,2,29859,train
2-9810,2,29859,train
2-9811,2,29859,train
2-9812,2,29859,train
2-9813,2,29859,train
2-9814,2,29859,train
2-9815,2,29859,train
2-9816,2,29859,train
2-9817,2,29859,train
2-9818,2,29859,train
2-9819,2,29859,train
2-9820,2,29859,train
2-9821,2,29859,train
2-9822,2,29859,train
2-9823,2,29859,train
2-9824,2,29859,train
2-9825,2,29859,train
2-9826,2,29859,train
2-9827,2,29859,train
2-9828,2,29859,train
2-9829,2,29859,train
2-9830,2,29859,train
2-9831,2,29859,train
2-9832,2,29859,train
2-9833,2,29859,train
2-9834,2,29859,train
2-9835,2,29859,train
2-9836,2,29859,train
2-9837,2,29859,train
2-9838,2,29859,train
2-9839,2,29859,train
2-9840,2,29859,train
2-9841,2,29859,train
2-9842,2,29859,train
2-9843,2,29859,train
2-9844,2,29859,train
2-9845,2,29859,train
2-9846,2,29859,train
2-9847,2,29859,train
2-9848,2,29859,train
2-9849,2,29859,train
2-9850,2,29859,train
2-9851,2,29859,train
2-9852,2,29859,train
2-9853,2,29859,train
2-9854,2,29859,train
2-9855,2,29859,train
2-9856,2,29859,train
2-9857,2,29859,train
2-9858,2,29859,train
2-9859,2,29859,train
2-9860,2,29859,train
2-9861,2,29859,train
2-9862,2,29859,train
2-9863,2,29859,train
2-9864,2,29859,train
2-9865,2,29859,train
2-9866,2,29859,train
2-9867,2,29859,train
2-9868,2,29859,train
2-9869,2,29859,train
2-9870,2,29859,train
2-9871,2,29859,train
2-9872,2,29859,train
2-9873,2,29859,train
2-9874,2,29859,train
2-9875,2,29859,train
2-9876,2,29859,train
2-9877,2,29859,train
2-9878,2,29859,train
2-9879,2,29859,train
2-9880,2,29859,train
2-9881,2,29859,train
2-9882,2,29859,train
2-9883,2,29859,train
2-9884,2,29859,train
2-9885,2,29859,train
2-9886,2,29859,train
2-9887,2,29859,train
2-9888,2,29859,train
2-9889,2,29859,train
2-9890,2,29859,train
2-9891,2,29859,train
2-9892,2,29859,train
2-9893,2,29859,train
2-9894,2,29859,train
2-9895,2,29859,train
2-9896,2,29859,train
2-9897,2,29859,train
